# FIELDS:
#  1) Producer name
#  2) Mapping name
#  3) Parameter id type:
#         1 = FMI_ID
#         2 = FMI_NAME
#         3 = GRIB_ID
#         4 = NEWBASE_ID
#         5 = NEWBASE_NAME
#         6 = NETCDF_NAME
#  4) Parameter id / name
#  5) Geometry id
#  6) Parameter level id type:
#         1 = FMI
#         2 = GRIB1
#         3 = GRIB2
#  7) Level id
#         FMI level identifiers:
#            1 Gound or water surface
#            2 Pressure level
#            3 Hybrid level
#            4 Altitude
#            5 Top of atmosphere
#            6 Height above ground in meters
#            7 Mean sea level
#            8 Entire atmosphere
#            9 Depth below land surface
#            10 Depth below some surface
#            11 Level at specified pressure difference from ground to level
#            12 Max equivalent potential temperature level
#            13 Layer between two metric heights above ground
#            14 Layer between two depths below land surface
#            15 Isothermal level, temperature in 1/100 K
#  8) Level
#  9) Area interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         9 = Landscape
#         10 = Forbidden
#         500..999 = List
#         1000..65535 = External (interpolated by an external function)
# 10) Time interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         6 = Previous
#         7 = Next
#         1000..65535 = External (interpolated by an external function)
# 11) Level interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         5 = Logarithmic
#         6 = Previous
#         7 = Next
#         1000..65535 = External (interpolated by an external function)
# 12) Group flags
#         bit 0 = Climatological parameter (=> ignore year when searching)
#         bit 1 = Global parameter (=> ignore timestamp when searching, for example LandSeaMask)
# 13) Search match (Can this mapping used when searching mappings for incomplete parameters)
#         E = Enabled
#         D = Disabled
#         I = Ignore
# 14) Mapping function (enables data conversions during the mapping)
# 15) Reverse mapping function
# 16) Default precision
# 
SMARTMET;ProbabilityThunderstorm;2;POT-PRCNT;1096;1;6;000000;1;1;1;0;E;;;;;;
SMARTMET;Temperature;2;T-K;1096;1;6;000002;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
SMARTMET;TotalCloudCover;2;N-PRCNT;1096;1;6;000000;1;1;1;0;E;;;;;;
SMARTMET;WindDirection;2;DD-D;1096;1;6;000010;2;2;2;0;E;;;;;;
SMARTMET;WindGust;2;FFG-MS;1096;1;6;000010;1;1;1;0;E;;;;;;
SMARTMET;WindSpeedMS;2;FF-MS;1096;1;6;000010;1;1;1;0;E;;;;;;
SMARTMET;WindSpeedMS;2;FF-MS;1096;1;16;000000;1;1;1;0;E;;;;;;
ECGMTA;BoundaryLayerTurbulence;2;BLTURB-N;1008;1;6;000000;2;2;2;0;E;;;;;;
ECGMTA;CAPE;2;CAPE-JKG;1007;1;12;000000;1;1;1;0;E;;;;;;
ECGMTA;CAPE;2;CAPE-JKG;1007;1;13;000500;1;1;1;0;D;;;;;;
ECGMTA;CAPE;2;CAPE-JKG;1008;1;6;000000;1;1;1;0;E;;;;;;
ECGMTA;CAPE;2;CAPE-JKG;1090;1;12;000000;1;1;1;0;E;;;;;;
ECGMTA;CAPE;2;CAPE-JKG;1090;1;13;000500;1;1;1;0;D;;;;;;
ECGMTA;CAPEShear;2;CAPES-JKG;1008;1;6;000000;1;1;1;0;E;;;;;;
ECGMTA;CAPEShear;2;CAPES-JKG;1090;1;6;000000;1;1;1;0;E;;;;;;
ECGMTA;CIN;2;CIN-JKG;1007;1;12;000000;1;1;1;0;E;;;;;;
ECGMTA;CIN;2;CIN-JKG;1007;1;13;000500;1;1;1;0;D;;;;;;
ECGMTA;CIN;2;CIN-JKG;1008;1;6;000000;1;1;1;0;E;;;;;;
ECGMTA;CIN;2;CIN-JKG;1090;1;12;000000;1;1;1;0;E;;;;;;
ECGMTA;CIN;2;CIN-JKG;1090;1;13;000500;1;1;1;0;D;;;;;;
ECGMTA;CbCloudBase;2;CB-FT;1008;1;6;000000;1;1;1;0;E;;;;;;
ECGMTA;CbCloudCover;2;CB-PRCNT;1008;1;6;000000;1;1;1;0;E;;;;;;
ECGMTA;CbCloudTop;2;CBTCU-FL;1008;1;6;000000;1;1;1;0;E;;;;;;
ECGMTA;ClearAirTurbulence2;2;TI2-S2;1008;1;3;*;1;1;1;0;D;MUL{$,10000000.000000};DIV{$,10000000.000000};;;;
ECGMTA;ClearAirTurbulence;2;TI-S2;1008;1;3;*;1;1;1;0;D;MUL{$,10000000.000000};DIV{$,10000000.000000};;;;
ECGMTA;CloudBase2;2;CEIL-2-M;1008;1;6;000000;1;1;1;0;E;MUL{$,3.280800};DIV{$,3.280800};;;;
ECGMTA;CloudBase;2;CEIL-M;1008;1;6;000000;1;1;1;0;E;MUL{$,3.280800};DIV{$,3.280800};;;;
ECGMTA;CloudSymbol;2;CLDSYM-N;1007;1;6;000000;2;2;2;0;E;;;;;;
ECGMTA;CloudTop2;2;CLDTOP-FT;1008;1;6;000000;1;1;1;0;E;;;;;;
ECGMTA;ConvectiveSeverityIndex;2;CSI-N;1008;1;6;000000;1;1;1;0;E;;;;;;
ECGMTA;ConvectiveSeverityIndex;2;CSI-N;1090;1;6;000000;1;1;1;0;E;;;;;;
ECGMTA;DewPoint;2;TD-K;1007;1;2;*;1;1;1;0;D;SUM{$,-273.15};SUM{$,273.15};;;;
ECGMTA;FogIntensity;2;FOGINT-N;1007;1;6;000000;2;2;2;0;E;;;;;;
